cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr
017914,Massa Falida da MMX Mineração e Metálicos S.A.,2019,2020,0.4134,45386,1405,font_heading,regex_only
017973,COGNA ON,2010,2011,0.4233,16541,8108,regex_only,regex_only
017973,COGNA ON,2011,2012,0.8058,8108,7654,regex_only,regex_only
017973,COGNA ON,2012,2013,0.1967,7654,4153,regex_only,font_heading
017973,COGNA ON,2013,2014,0.5463,4153,7624,font_heading,font_heading
017973,COGNA ON,2014,2015,0.6802,7624,4975,font_heading,font_heading
017973,COGNA ON,2015,2016,0.8332,4975,3968,font_heading,font_heading
017973,COGNA ON,2016,2017,0.9719,3968,3638,font_heading,font_heading
017973,COGNA ON,2017,2018,0.4373,3638,4416,font_heading,font_heading
017973,COGNA ON,2018,2019,0.1307,4416,2791,font_heading,regex_only
017973,COGNA ON,2019,2020,0.2371,2791,2263,regex_only,regex_only
017973,COGNA ON,2020,2021,0.1346,2263,7109,regex_only,regex_only
017973,COGNA ON,2021,2022,0.1763,7109,1844,regex_only,regex_only
017973,COGNA ON,2022,2023,0.1745,1844,6288,regex_only,regex_only
017973,COGNA ON,2023,2024,0.2539,6288,7370,regex_only,font_heading
018112,Cia de Bebidas das Americas-Ambev,2010,2011,0.6668,7608,4698,font_heading,font_heading
018112,Cia de Bebidas das Americas-Ambev,2011,2012,0.7992,4698,3427,font_heading,font_heading
018350,AES Tiete SA,2010,2012,0.5293,5353,6396,font_heading,font_heading
018350,AES Tiete SA,2012,2013,0.9106,6396,8936,font_heading,font_heading
018350,AES Tiete SA,2013,2014,0.9493,8936,10457,font_heading,font_heading
018376,ISA ENERGIA,2010,2011,0.0711,22902,1465,regex_only,regex_only
018376,ISA ENERGIA,2011,2012,0.2478,1465,17636,regex_only,font_heading
018376,ISA ENERGIA,2012,2013,0.8124,17636,13921,font_heading,font_heading
018376,ISA ENERGIA,2013,2014,0.9257,13921,12130,font_heading,font_heading
018376,ISA ENERGIA,2014,2015,0.9295,12130,11348,font_heading,font_heading
018376,ISA ENERGIA,2015,2016,0.9748,11348,12544,font_heading,font_heading
018376,ISA ENERGIA,2016,2017,0.8745,12544,19250,font_heading,font_heading
018376,ISA ENERGIA,2017,2018,0.6972,19250,15529,font_heading,font_heading
018376,ISA ENERGIA,2018,2019,0.0974,15529,13122,font_heading,regex_only
018376,ISA ENERGIA,2019,2020,0.0146,13122,101,regex_only,font_heading
018376,ISA ENERGIA,2020,2021,0.0753,101,17697,font_heading,font_heading
018376,ISA ENERGIA,2021,2022,0.0491,17697,137,font_heading,font_heading
018376,ISA ENERGIA,2022,2023,0.0297,137,8302,font_heading,regex_only
018376,ISA ENERGIA,2023,2024,0.0297,8302,137,regex_only,font_heading
018465,ULTRAPAR,2010,2011,0.8541,15528,14492,font_heading,font_heading
018465,ULTRAPAR,2011,2012,0.1489,14492,1399,font_heading,regex_only
018465,ULTRAPAR,2012,2013,0.1647,1399,19898,regex_only,font_heading
018465,ULTRAPAR,2013,2014,0.9427,19898,17312,font_heading,font_heading
018465,ULTRAPAR,2014,2015,0.9465,17312,16113,font_heading,font_heading
018465,ULTRAPAR,2015,2016,0.9475,16113,18070,font_heading,font_heading
018465,ULTRAPAR,2016,2017,0.9222,18070,21145,font_heading,font_heading
018465,ULTRAPAR,2017,2018,0.9207,21145,22697,font_heading,font_heading
018465,ULTRAPAR,2018,2019,0.2941,22697,7980,font_heading,regex_only
018465,ULTRAPAR,2019,2020,0.2053,7980,7765,regex_only,font_heading
018465,ULTRAPAR,2020,2022,0.7124,7765,15272,font_heading,font_heading
018465,ULTRAPAR,2022,2023,0.4924,15272,3756,font_heading,font_heading
018465,ULTRAPAR,2023,2024,0.2636,3756,1063,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2011,2012,0.4293,38619,373,regex_only,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2012,2013,0.0682,373,14723,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2013,2014,0.1228,14723,24218,font_heading,regex_only
018627,Cia. de Saneamento do Paraná (Sanepar),2014,2015,0.7242,24218,29849,regex_only,regex_only
018627,Cia. de Saneamento do Paraná (Sanepar),2015,2016,0.775,29849,36790,regex_only,regex_only
018627,Cia. de Saneamento do Paraná (Sanepar),2016,2017,0.0561,36790,1241,regex_only,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2017,2018,0.361,1241,11296,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2018,2019,0.8922,11296,14689,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2019,2020,0.9212,14689,18037,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2020,2021,0.9927,18037,19434,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2021,2022,0.9871,19434,20248,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2022,2023,0.9922,20248,19989,font_heading,font_heading
018627,Cia. de Saneamento do Paraná (Sanepar),2023,2024,0.8392,19989,16772,font_heading,font_heading
018660,CPFL ENERGIA,2010,2011,0.5971,458,829,font_heading,font_heading
018660,CPFL ENERGIA,2011,2012,0.7549,829,2420,font_heading,font_heading
018660,CPFL ENERGIA,2012,2013,0.8187,2420,4436,font_heading,font_heading
018660,CPFL ENERGIA,2013,2014,0.8293,4436,3403,font_heading,font_heading
018660,CPFL ENERGIA,2014,2015,0.9107,3403,4678,font_heading,font_heading
018660,CPFL ENERGIA,2015,2016,0.9096,4678,4904,font_heading,font_heading
018660,CPFL ENERGIA,2016,2017,0.4979,4904,19138,font_heading,font_heading
018660,CPFL ENERGIA,2017,2018,0.5816,19138,10117,font_heading,font_heading
018660,CPFL ENERGIA,2018,2019,0.8947,10117,7733,font_heading,font_heading
018660,CPFL ENERGIA,2019,2020,0.9191,7733,7737,font_heading,font_heading
018660,CPFL ENERGIA,2020,2021,0.5868,7737,1691,font_heading,font_heading
018660,CPFL ENERGIA,2021,2022,0.6325,1691,9052,font_heading,font_heading
018660,CPFL ENERGIA,2022,2023,0.9724,9052,8482,font_heading,font_heading
018660,CPFL ENERGIA,2023,2024,0.461,8482,4118,font_heading,font_heading
018724,BRADESPAR,2010,2011,0.4666,7934,2379,font_heading,font_heading
018724,BRADESPAR,2011,2012,0.907,2379,1976,font_heading,font_heading
018724,BRADESPAR,2012,2013,0.9396,1976,2862,font_heading,font_heading
018724,BRADESPAR,2013,2014,0.8728,2862,1956,font_heading,font_heading
018724,BRADESPAR,2014,2015,0.6353,1956,1654,font_heading,font_heading
018724,BRADESPAR,2015,2016,0.2378,1654,43152,font_heading,font_heading
018724,BRADESPAR,2016,2017,0.911,43152,58200,font_heading,font_heading
018724,BRADESPAR,2017,2018,0.8137,58200,63961,font_heading,font_heading
018724,BRADESPAR,2018,2019,0.3811,63961,2393,font_heading,font_heading
018724,BRADESPAR,2019,2020,0.8696,2393,2468,font_heading,font_heading
018724,BRADESPAR,2020,2021,0.1037,2468,24268,font_heading,regex_only
018821,MOTIVA SA,2010,2011,0.6744,25484,40609,font_heading,font_heading
018821,MOTIVA SA,2011,2012,0.1113,40609,272,font_heading,regex_only
018821,MOTIVA SA,2012,2013,0.039,272,9556,regex_only,font_heading
018821,MOTIVA SA,2013,2014,0.9757,9556,9391,font_heading,font_heading
018821,MOTIVA SA,2014,2015,0.9381,9391,9423,font_heading,font_heading
018821,MOTIVA SA,2015,2016,0.9281,9423,13449,font_heading,font_heading
018821,MOTIVA SA,2016,2017,0.9208,13449,11710,font_heading,font_heading
018821,MOTIVA SA,2017,2018,0.945,11710,9348,font_heading,font_heading
018821,MOTIVA SA,2018,2019,0.2958,9348,4644,font_heading,font_heading
018821,MOTIVA SA,2019,2020,0.588,4644,31458,font_heading,font_heading
018821,MOTIVA SA,2020,2021,0.8213,31458,54787,font_heading,font_heading
018821,MOTIVA SA,2021,2022,0.6852,54787,13867,font_heading,font_heading
018821,MOTIVA SA,2022,2023,0.9406,13867,12155,font_heading,font_heading
018821,MOTIVA SA,2023,2024,0.0465,12155,2349,font_heading,regex_only
018961,Anhanguera Educacional Participacoes S/A,2010,2011,0.8601,7318,9695,font_heading,font_heading
018961,Anhanguera Educacional Participacoes S/A,2011,2012,0.9057,9695,9341,font_heading,font_heading
018961,Anhanguera Educacional Participacoes S/A,2012,2013,0.9692,9341,10159,font_heading,font_heading
018970,AES Tiete Energia SA,2010,2011,0.9261,21324,17273,font_heading,font_heading
018970,AES Tiete Energia SA,2011,2012,0.8438,17273,23970,font_heading,font_heading
018970,AES Tiete Energia SA,2012,2013,0.9736,23970,21373,font_heading,font_heading
018970,AES Tiete Energia SA,2013,2014,0.9887,21373,24916,font_heading,font_heading
018970,AES Tiete Energia SA,2014,2015,0.2276,24916,105048,font_heading,font_heading
018970,AES Tiete Energia SA,2015,2016,0.9141,105048,111518,font_heading,font_heading
018970,AES Tiete Energia SA,2016,2017,0.1498,111518,1974,font_heading,regex_only
018970,AES Tiete Energia SA,2017,2018,0.2218,1974,23115,regex_only,regex_only
018970,AES Tiete Energia SA,2018,2019,0.1378,23115,18844,regex_only,font_heading
018970,AES Tiete Energia SA,2019,2020,0.8016,18844,15938,font_heading,font_heading
019445,COPASA,2010,2011,0.9812,17572,20361,font_heading,font_heading
019445,COPASA,2011,2012,0.9584,20361,24805,font_heading,font_heading
019445,COPASA,2012,2013,0.9548,24805,26143,font_heading,font_heading
019445,COPASA,2013,2014,0.9416,26143,24595,font_heading,font_heading
019445,COPASA,2014,2015,0.5592,24595,16283,font_heading,font_heading
019445,COPASA,2015,2016,0.8344,16283,10847,font_heading,font_heading
019445,COPASA,2016,2017,0.7324,10847,8160,font_heading,font_heading
019445,COPASA,2017,2018,0.7819,8160,11609,font_heading,font_heading
019445,COPASA,2018,2019,0.1108,11609,2137,font_heading,font_heading
019445,COPASA,2019,2020,0.9411,2137,1778,font_heading,font_heading
019445,COPASA,2020,2021,0.1574,1778,11512,font_heading,font_heading
019445,COPASA,2021,2022,0.8096,11512,8878,font_heading,font_heading
019445,COPASA,2022,2023,0.19,8878,1971,font_heading,font_heading
019445,COPASA,2023,2024,0.1679,1971,9557,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2011,2012,0.3528,12746,12126,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2012,2013,0.3003,12126,15705,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2013,2014,0.8276,15705,13159,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2014,2015,0.9071,13159,15235,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2015,2016,0.917,15235,14580,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2016,2017,0.498,14580,25398,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2017,2018,0.8886,25398,30686,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2018,2019,0.9827,30686,36829,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2019,2020,0.3969,36829,8710,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2020,2021,0.9051,8710,10566,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2021,2022,0.3687,10566,13937,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2022,2023,0.7821,13937,9155,font_heading,font_heading
019453,Ecorodovias Infraestrutura e Logística S.A.,2023,2024,0.3658,9155,10653,font_heading,font_heading
019550,NATURA,2010,2011,0.8192,3482,3236,regex_only,regex_only
019550,NATURA,2011,2012,0.5688,3236,7021,regex_only,regex_only
019550,NATURA,2012,2013,0.3414,7021,4171,regex_only,font_heading
019550,NATURA,2013,2014,0.7552,4171,9018,font_heading,font_heading
019550,NATURA,2014,2015,0.9889,9018,9237,font_heading,font_heading
019550,NATURA,2015,2016,0.4199,9237,5875,font_heading,regex_only
019550,NATURA,2016,2017,0.4269,5875,15583,regex_only,font_heading
019550,NATURA,2017,2018,0.0683,15583,357,font_heading,font_heading
019550,NATURA,2018,2019,0.0978,357,128,font_heading,font_heading
019550,NATURA,2019,2020,1.0,128,189,font_heading,font_heading
019550,NATURA,2020,2021,1.0,189,177,font_heading,font_heading
019550,NATURA,2021,2022,1.0,177,177,font_heading,font_heading
019550,NATURA,2022,2024,1.0,177,171,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2010,2011,0.803,14125,18663,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2011,2012,0.8072,18663,22460,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2012,2013,0.7723,22460,16187,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2013,2014,0.7852,16187,12215,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2014,2015,0.8646,12215,12418,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2015,2016,0.7952,12418,6087,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2016,2017,0.8751,6087,15564,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2017,2018,0.865,15564,15388,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2018,2019,0.7514,15388,13222,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2019,2020,0.6871,13222,17146,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2020,2021,0.8417,17146,14631,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2021,2022,0.8952,14631,15643,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2022,2023,0.159,15643,868,font_heading,font_heading
019569,Gol Linhas Aéreas Inteligentes S.A.,2023,2024,0.0108,868,382,font_heading,font_heading
019615,Grendene SA,2010,2011,0.1184,12037,4377,regex_only,font_heading
019615,Grendene SA,2011,2012,0.9449,4377,4654,font_heading,font_heading
019615,Grendene SA,2012,2013,0.8184,4654,2755,font_heading,font_heading
019615,Grendene SA,2013,2014,0.9829,2755,2857,font_heading,font_heading
019615,Grendene SA,2014,2015,0.0566,2857,12130,font_heading,regex_only
019615,Grendene SA,2015,2016,0.0574,12130,52,regex_only,font_heading
019615,Grendene SA,2016,2017,0.9511,52,38,font_heading,font_heading
019615,Grendene SA,2017,2018,1.0,38,38,font_heading,font_heading
019615,Grendene SA,2018,2019,0.0303,38,5572,font_heading,font_heading
019615,Grendene SA,2019,2020,0.8196,5572,4671,font_heading,font_heading
019615,Grendene SA,2020,2021,0.2571,4671,18289,font_heading,regex_only
019615,Grendene SA,2021,2022,0.7602,18289,12057,regex_only,regex_only
019615,Grendene SA,2022,2023,0.055,12057,2214,regex_only,font_heading
019615,Grendene SA,2023,2024,0.0476,2214,17893,font_heading,regex_only
019615,Grendene SA,2024,2025,0.0551,17893,2030,regex_only,font_heading
019623,Diagnósticos da América S.A. (Dasa),2010,2011,0.827,8700,8435,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2011,2012,0.8208,8435,10744,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2012,2013,0.9047,10744,11315,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2013,2014,0.949,11315,10153,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2014,2015,0.9304,10153,14621,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2015,2016,0.9336,14621,15689,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2016,2017,0.5616,15689,7299,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2017,2018,0.7306,7299,4634,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2018,2019,0.8957,4634,3530,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2019,2020,0.8952,3530,5414,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2020,2021,0.7138,5414,9547,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2021,2022,0.8249,9547,5936,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2022,2023,0.3918,5936,1547,font_heading,font_heading
019623,Diagnósticos da América S.A. (Dasa),2023,2024,0.2177,1547,10077,font_heading,font_heading
019739,LOCALIZA,2010,2011,0.9375,12373,16187,font_heading,font_heading
019739,LOCALIZA,2011,2012,0.3164,16187,20716,font_heading,regex_only
019739,LOCALIZA,2012,2013,0.2936,20716,1422,regex_only,font_heading
019739,LOCALIZA,2013,2014,0.3817,1422,21140,font_heading,regex_only
019739,LOCALIZA,2014,2015,0.8837,21140,23783,regex_only,regex_only
019739,LOCALIZA,2015,2016,0.4264,23783,13819,regex_only,font_heading
019739,LOCALIZA,2016,2017,0.9322,13819,18495,font_heading,font_heading
019739,LOCALIZA,2017,2018,0.6728,18495,1012,font_heading,font_heading
019739,LOCALIZA,2018,2019,0.7439,1012,15977,font_heading,font_heading
019739,LOCALIZA,2019,2020,0.9313,15977,10470,font_heading,font_heading
019739,LOCALIZA,2020,2021,0.9826,10470,11718,font_heading,font_heading
019739,LOCALIZA,2021,2022,0.747,11718,22520,font_heading,font_heading
019739,LOCALIZA,2022,2023,0.945,22520,24362,font_heading,font_heading
019739,LOCALIZA,2023,2024,0.951,24362,27006,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2010,2011,0.8657,69988,64535,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2011,2012,0.5177,64535,177605,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2012,2013,0.847,177605,173652,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2013,2014,0.087,173652,981,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2014,2015,0.4296,981,687,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2015,2016,0.9169,687,707,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2016,2017,0.9907,707,709,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2017,2018,0.0039,709,904,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2018,2019,0.0039,904,776,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2019,2020,1.0,776,756,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2020,2021,0.9304,756,872,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2021,2022,1.0,872,790,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2022,2023,0.9304,790,765,font_heading,font_heading
019763,EDP Energias do Brasil S/A,2023,2024,0.9644,765,643,font_heading,font_heading
019771,Arteris SA,2010,2012,0.6682,8319,13344,font_heading,font_heading
019771,Arteris SA,2012,2013,0.9108,13344,18273,font_heading,font_heading
019771,Arteris SA,2013,2014,0.759,18273,10144,font_heading,font_heading
019771,Arteris SA,2014,2015,0.0,10144,257,font_heading,font_heading
019771,Arteris SA,2015,2016,0.1122,257,12330,font_heading,font_heading
019771,Arteris SA,2016,2017,0.1122,12330,257,font_heading,font_heading
019771,Arteris SA,2017,2018,0.0788,257,14771,font_heading,font_heading
019771,Arteris SA,2018,2019,0.9109,14771,15344,font_heading,font_heading
019771,Arteris SA,2019,2020,0.7482,15344,24190,font_heading,font_heading
019771,Arteris SA,2020,2021,0.8193,24190,10435,font_heading,font_heading
019771,Arteris SA,2021,2022,0.9047,10435,7520,font_heading,font_heading
019771,Arteris SA,2022,2023,0.5177,7520,25076,font_heading,font_heading
019771,Arteris SA,2023,2024,0.985,25076,26850,font_heading,font_heading
019771,Arteris SA,2024,2025,0.6969,26850,51393,font_heading,font_heading
019836,COSAN,2011,2012,0.8011,7137,6857,font_heading,font_heading
019836,COSAN,2012,2013,0.5779,6857,8130,font_heading,font_heading
019836,COSAN,2013,2014,0.9234,8130,7553,font_heading,font_heading
019836,COSAN,2014,2015,0.3727,7553,43724,font_heading,font_heading
019836,COSAN,2015,2016,0.3547,43724,11221,font_heading,font_heading
019836,COSAN,2016,2017,0.8768,11221,12545,font_heading,font_heading
019836,COSAN,2017,2018,0.3588,12545,4903,font_heading,font_heading
019836,COSAN,2018,2019,0.8005,4903,4560,font_heading,font_heading
019836,COSAN,2019,2020,0.6376,4560,10620,font_heading,font_heading
019836,COSAN,2020,2021,0.7784,10620,12354,font_heading,font_heading
019836,COSAN,2021,2022,0.7197,12354,10560,font_heading,font_heading
019836,COSAN,2022,2023,0.5484,10560,15390,font_heading,font_heading
019836,COSAN,2023,2024,0.1073,15390,1530,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2010,2011,0.6361,7034,13937,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2011,2012,0.9569,13937,16109,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2012,2013,0.9082,16109,15364,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2013,2014,0.6667,15364,18475,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2014,2015,0.8273,18475,22253,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2015,2016,0.9945,22253,25173,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2016,2017,0.9932,25173,25276,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2017,2018,0.9821,25276,30379,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2018,2019,0.9943,30379,27401,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2019,2020,0.9764,27401,12051,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2020,2021,0.9752,12051,2874,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2021,2022,0.9232,2874,16761,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2022,2023,0.8981,16761,7503,font_heading,font_heading
019879,Light S.A. - Em Recuperação Judicial,2023,2024,0.7582,7503,16450,font_heading,font_heading
019909,BR Malls Participações S.A.,2010,2011,0.8615,81121,97376,font_heading,font_heading
019909,BR Malls Participações S.A.,2011,2013,0.5914,97376,16227,font_heading,font_heading
019909,BR Malls Participações S.A.,2013,2014,0.8888,16227,23660,font_heading,font_heading
019909,BR Malls Participações S.A.,2014,2015,0.1527,23660,168,font_heading,font_heading
019909,BR Malls Participações S.A.,2015,2016,0.075,168,137,font_heading,font_heading
019909,BR Malls Participações S.A.,2016,2017,0.075,137,168,font_heading,font_heading
019909,BR Malls Participações S.A.,2017,2019,0.1531,168,7020,font_heading,font_heading
019909,BR Malls Participações S.A.,2019,2020,0.8045,7020,6273,font_heading,font_heading
019909,BR Malls Participações S.A.,2020,2021,0.8904,6273,5319,font_heading,font_heading
019909,BR Malls Participações S.A.,2021,2022,0.7825,5319,5606,font_heading,font_heading
019909,BR Malls Participações S.A.,2022,2023,0.8126,5606,4244,font_heading,font_heading
019909,BR Malls Participações S.A.,2023,2024,0.3149,4244,6967,font_heading,font_heading
019925,BR Properties S.A.,2010,2011,0.7507,3322,8433,font_heading,font_heading
019925,BR Properties S.A.,2011,2012,0.625,8433,18497,font_heading,font_heading
019925,BR Properties S.A.,2012,2013,0.9035,18497,20364,font_heading,font_heading
019925,BR Properties S.A.,2013,2014,0.9438,20364,14647,font_heading,font_heading
019925,BR Properties S.A.,2014,2015,0.2837,14647,6506,font_heading,font_heading
019925,BR Properties S.A.,2015,2016,0.6886,6506,15592,font_heading,font_heading
019925,BR Properties S.A.,2016,2017,0.9142,15592,12223,font_heading,font_heading
019925,BR Properties S.A.,2017,2018,0.6496,12223,11005,font_heading,font_heading
019925,BR Properties S.A.,2018,2019,0.9637,11005,11809,font_heading,font_heading
019925,BR Properties S.A.,2019,2020,0.8877,11809,12403,font_heading,font_heading
019925,BR Properties S.A.,2020,2021,0.9739,12403,14446,font_heading,font_heading
019925,BR Properties S.A.,2021,2022,0.3977,14446,7339,font_heading,font_heading
019992,TOTVS,2010,2011,0.3887,22726,3382,font_heading,font_heading
019992,TOTVS,2011,2012,0.1145,3382,2066,font_heading,font_heading
019992,TOTVS,2012,2013,1.0,2066,2065,font_heading,font_heading
019992,TOTVS,2013,2014,0.1909,2065,9106,font_heading,font_heading
019992,TOTVS,2014,2015,0.6708,9106,6249,font_heading,font_heading
019992,TOTVS,2015,2016,0.9096,6249,6499,font_heading,font_heading
019992,TOTVS,2016,2017,0.8709,6499,6265,font_heading,font_heading
019992,TOTVS,2017,2018,0.9196,6265,5505,font_heading,font_heading
019992,TOTVS,2018,2019,0.8642,5505,5432,font_heading,font_heading
019992,TOTVS,2019,2020,0.8625,5432,7019,font_heading,font_heading
019992,TOTVS,2020,2021,0.4568,7019,2439,font_heading,font_heading
019992,TOTVS,2021,2022,0.8484,2439,2561,font_heading,font_heading
019992,TOTVS,2022,2023,0.9264,2561,2132,font_heading,font_heading
019992,TOTVS,2023,2024,0.8764,2132,2914,font_heading,font_heading
020010,EQUATORIAL,2010,2011,0.7453,25002,16655,font_heading,font_heading
020010,EQUATORIAL,2011,2012,0.3463,16655,75424,font_heading,font_heading
020010,EQUATORIAL,2012,2013,0.4694,75424,11423,font_heading,font_heading
020010,EQUATORIAL,2013,2014,0.6935,11423,8929,font_heading,font_heading
020010,EQUATORIAL,2014,2015,0.3552,8929,2225,font_heading,font_heading
020010,EQUATORIAL,2015,2016,0.3086,2225,11692,font_heading,font_heading
020010,EQUATORIAL,2016,2017,0.9016,11692,14847,font_heading,font_heading
020010,EQUATORIAL,2017,2018,0.9051,14847,20180,font_heading,font_heading
020010,EQUATORIAL,2018,2019,0.5077,20180,22568,font_heading,font_heading
020010,EQUATORIAL,2019,2020,0.5678,22568,8046,font_heading,font_heading
020010,EQUATORIAL,2020,2021,0.6573,8046,10833,font_heading,font_heading
020010,EQUATORIAL,2021,2022,0.311,10833,2725,font_heading,font_heading
020010,EQUATORIAL,2022,2024,0.2231,2725,7485,font_heading,regex_only
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2010,2011,0.3049,213,311,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2011,2012,1.0,311,311,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2012,2013,0.9686,311,285,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2013,2014,0.9805,285,280,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2014,2015,0.9337,280,298,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2015,2016,1.0,298,298,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2016,2017,0.0126,298,7029,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2017,2018,0.9084,7029,14013,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2018,2019,0.8691,14013,4745,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2019,2020,0.7981,4745,1285,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2020,2021,0.9803,1285,1238,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2021,2022,0.7156,1238,7571,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2022,2023,0.9624,7571,11260,font_heading,font_heading
020028,Valid Solucoes e Servicos de Seguranca em Meios de Pagamento e Identificacao SA,2023,2024,0.9482,11260,9561,font_heading,font_heading
