cd_cvm,name,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,diagnostic_prev,diagnostic_curr,poc_group,group,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
14460,CYRELA REALT,2016,2017,0.7789,8306,6450,font_heading,font_heading,current_66,,CYRE3,2018-03-22,2018-03-22,2018-06-22,-0.3110964332892999,-0.1666578189757726,-0.1444386143135273
14460,CYRELA REALT,2017,2018,0.7146,6450,7697,font_heading,font_heading,current_66,,CYRE3,2019-03-27,2019-03-27,2019-06-27,0.2943834732085217,0.0959765362326094,0.1984069369759122
14460,CYRELA REALT,2018,2019,0.9551,7697,7233,font_heading,font_heading,current_66,,CYRE3,2020-03-19,2020-03-19,2020-06-22,0.5551020408163267,0.3951916969844202,0.1599103438319065
15253,ENERGISA,2015,2016,0.9722,34472,34892,font_heading,font_heading,current_66,,ENGI11,2017-03-23,2017-03-23,2017-06-26,0.0454545456369146,-0.0211346340884476,0.0665891797253622
15253,ENERGISA,2016,2017,0.9403,34892,39827,font_heading,font_heading,current_66,,ENGI11,2018-03-14,2018-03-14,2018-06-14,-0.0955882353418396,-0.1700127459356643,0.0744245105938246
15253,ENERGISA,2017,2018,0.9403,39827,34264,font_heading,font_heading,current_66,,ENGI11,2019-03-21,2019-03-21,2019-06-21,0.1014492751351257,0.0546218365769632,0.0468274385581624
15253,ENERGISA,2018,2019,0.4396,34264,12980,font_heading,font_heading,current_66,,ENGI11,2020-03-18,2020-03-18,2020-06-19,0.2197253433153627,0.443638122160193,-0.2239127788448303
15253,ENERGISA,2019,2020,0.7634,12980,16257,font_heading,font_heading,current_66,,ENGI11,2021-04-09,2021-04-09,2021-07-12,0.0568234744008548,0.0843370309654381,-0.0275135565645832
15253,ENERGISA,2020,2021,0.9592,16257,16193,font_heading,font_heading,current_66,,ENGI11,2024-01-20,2024-01-22,2024-04-23,-0.062537825121044,-0.0114807441141122,-0.0510570810069317
15253,ENERGISA,2021,2022,0.9389,16193,19696,font_heading,font_heading,current_66,,ENGI11,2023-03-16,2023-03-16,2023-06-19,0.1278139067874171,0.1587775316320465,-0.0309636248446294
15253,ENERGISA,2022,2023,0.8428,19696,18983,font_heading,font_heading,current_66,,ENGI11,2024-03-15,2024-03-15,2024-06-17,-0.0713986599635092,-0.0599955926146233,-0.0114030673488858
15253,ENERGISA,2023,2024,0.936,18983,17850,font_heading,font_heading,current_66,,ENGI11,2025-03-18,2025-03-18,2025-06-18,0.1348098218473579,0.0550821439222579,0.0797276779250999
17329,ENGIE BRASIL,2016,2017,0.1416,242,3983,font_heading,font_heading,current_66,,EGIE3,2018-02-22,2018-02-22,2018-05-24,-0.0133507852739953,-0.0757227917396548,0.0623720064656594
17329,ENGIE BRASIL,2017,2018,0.9374,3983,4181,font_heading,font_heading,current_66,,EGIE3,2019-02-19,2019-02-19,2019-05-23,-0.0647191012047571,-0.0383898487750506,-0.0263292524297064
17329,ENGIE BRASIL,2018,2019,0.1322,4181,325,font_heading,font_heading,current_66,,EGIE3,2020-02-20,2020-02-20,2020-05-26,-0.1561677130025727,-0.2541081735846026,0.0979404605820298
17329,ENGIE BRASIL,2019,2020,0.9045,325,421,font_heading,font_heading,current_66,,EGIE3,2021-04-20,2021-04-20,2021-07-21,-0.0600478471234403,0.0488685886349209,-0.1089164357583613
17329,ENGIE BRASIL,2020,2021,0.2039,421,25142,font_heading,font_heading,current_66,,EGIE3,2022-02-14,2022-02-14,2022-05-18,0.0565153012395374,-0.0671825673211549,0.1236978685606923
17329,ENGIE BRASIL,2021,2022,0.0925,25142,244,font_heading,font_heading,current_66,,EGIE3,2023-11-30,2023-11-30,2024-03-05,-0.0675862068996591,0.0060235863785695,-0.0736097932782287
17329,ENGIE BRASIL,2022,2023,0.066,244,382,font_heading,font_heading,current_66,,EGIE3,2024-02-27,2024-02-27,2024-05-28,0.0478583393634839,-0.0600643013175626,0.1079226406810466
17329,ENGIE BRASIL,2023,2024,0.415,382,1127,font_heading,font_heading,current_66,,EGIE3,2025-02-20,2025-02-20,2025-05-27,0.1453997808085325,0.0935783363994113,0.0518214444091211
17450,RUMO S.A.,2015,2016,0.2711,3870,7952,font_heading,font_heading,current_66,,RAIL3,2017-02-20,2017-02-20,2017-05-25,-0.0623655913978494,-0.0774237351250188,0.0150581437271694
17450,RUMO S.A.,2016,2017,0.2319,7952,2860,font_heading,font_heading,current_66,,RAIL3,2018-02-27,2018-02-27,2018-05-29,-0.0213675213675212,-0.1249600853230857,0.1035925639555644
17450,RUMO S.A.,2017,2018,0.143,2860,8182,font_heading,font_heading,current_66,,RAIL3,2019-02-13,2019-02-13,2019-05-17,-0.1133263378803777,-0.0610342604108411,-0.0522920774695365
17450,RUMO S.A.,2018,2019,0.16,8182,3119,font_heading,font_heading,current_66,,RAIL3,2020-02-13,2020-02-13,2020-05-19,-0.1546218487394958,-0.3019135864377705,0.1472917376982747
17450,RUMO S.A.,2019,2020,0.09,3119,5555,font_heading,font_heading,current_66,,RAIL3,2021-06-01,2021-06-01,2021-08-31,-0.1231850117096019,-0.0739552363603903,-0.0492297753492115
17671,TELEFONICA BRASIL,2015,2016,0.7664,28026,17162,font_heading,font_heading,current_66,,VIVT3,2017-02-21,2017-02-21,2017-05-26,-0.032511798636602,-0.0719256294022969,0.0394138307656949
17671,TELEFONICA BRASIL,2016,2017,0.6659,17162,8175,font_heading,font_heading,current_66,,VIVT3,2018-02-21,2018-02-21,2018-05-23,-0.0566081330868761,-0.0602489290755269,0.0036407959886507
17671,TELEFONICA BRASIL,2017,2018,0.9218,8175,10249,font_heading,font_heading,current_66,,VIVT3,2019-02-20,2019-02-20,2019-05-24,-0.0418110418110418,-0.0302140529356264,-0.0115969888754154
17671,TELEFONICA BRASIL,2018,2019,0.7335,10249,7547,font_heading,font_heading,current_66,,VIVT3,2020-02-19,2020-02-19,2020-05-25,-0.0694042799305956,-0.2648022273029997,0.1953979473724041
17671,TELEFONICA BRASIL,2019,2020,0.8655,7547,12121,font_heading,font_heading,current_66,,VIVT3,2021-02-23,2021-02-23,2021-05-25,-0.015960984260696,0.0673472278222568,-0.0833082120829529
17671,TELEFONICA BRASIL,2020,2021,0.7397,12121,6982,font_heading,font_heading,current_66,,VIVT3,2022-02-22,2022-02-22,2022-05-26,0.0595189563799427,-0.0088750467261572,0.0683940031061
17671,TELEFONICA BRASIL,2023,2024,0.8288,15075,18193,font_heading,font_heading,current_66,,VIVT3,2025-02-25,2025-02-25,2025-05-30,0.0716021686296504,0.0876898225504942,-0.0160876539208438
17973,COGNA ON,2015,2016,0.8399,4975,3968,font_heading,font_heading,current_66,,COGN3,2017-03-22,2017-03-22,2017-06-23,0.0833976832625631,-0.038320980004515,0.1217186632670781
17973,COGNA ON,2016,2017,0.9731,3968,3638,font_heading,font_heading,current_66,,COGN3,2018-03-16,2018-03-16,2018-06-18,-0.304886441878535,-0.1775518315755347,-0.1273346103030002
17973,COGNA ON,2017,2018,0.4639,3638,4416,font_heading,font_heading,current_66,,COGN3,2019-06-21,2019-06-21,2019-09-19,0.0386384540747259,0.0228069865879312,0.0158314674867947
18376,ISA ENERGIA,2020,2021,0.0799,101,17697,font_heading,font_heading,current_66,,ISAE4,2022-02-23,2022-02-23,2022-05-27,-0.0280112044817927,-0.00058862071961,-0.0274225837621826
18376,ISA ENERGIA,2021,2022,0.066,17697,137,font_heading,font_heading,current_66,,ISAE4,2023-02-23,2023-02-23,2023-05-26,0.124268347591175,0.0307886572781264,0.0934796903130485
18465,ULTRAPAR,2015,2016,0.9489,16113,18070,font_heading,font_heading,current_66,,UGPA3,2017-02-22,2017-02-22,2017-05-29,0.1091042584434656,-0.0703986248634085,0.1795028833068741
18465,ULTRAPAR,2016,2017,0.9254,18070,21145,font_heading,font_heading,current_66,,UGPA3,2018-02-21,2018-02-21,2018-05-23,-0.3617265087853323,-0.0602489290755269,-0.3014775797098054
18465,ULTRAPAR,2017,2018,0.9187,21145,22697,font_heading,font_heading,current_66,,UGPA3,2019-02-20,2019-02-20,2019-05-24,-0.2887182300237703,-0.0302140529356264,-0.2585041770881439
18465,ULTRAPAR,2020,2022,0.6992,7765,15272,font_heading,font_heading,current_66,,UGPA3,2023-02-15,2023-02-15,2023-05-22,0.3272311212814645,0.0055928760674941,0.3216382452139703
18465,ULTRAPAR,2022,2023,0.5137,15272,3756,font_heading,font_heading,current_66,,UGPA3,2024-02-28,2024-02-28,2024-05-29,-0.2272429600523902,-0.0572250423973859,-0.1700179176550043
18465,ULTRAPAR,2023,2024,0.2817,3756,1063,font_heading,font_heading,current_66,,UGPA3,2025-02-26,2025-02-26,2025-06-02,-0.0098582871226124,0.0963217460531569,-0.1061800331757694
