cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr
20788,2023,2024,0.9392,57154,59423
20915,2015,2016,0.6909,22403,36039
20915,2016,2017,0.7667,36039,38207
20915,2017,2018,0.6743,38207,30012
20915,2018,2019,0.5252,30012,25454
20915,2019,2020,0.7282,25454,30164
20915,2020,2021,0.8265,30164,30104
20915,2021,2022,0.596,30104,14874
20915,2022,2023,0.7738,14874,12703
20915,2023,2024,0.8709,12703,14950
20982,2015,2016,0.8641,9712,9780
20982,2016,2017,0.8581,9780,9297
20982,2017,2018,0.8957,9297,8082
20982,2018,2019,0.7879,8082,10361
20982,2019,2020,0.4236,10361,353263
20982,2020,2021,0.491,353263,12251
20982,2021,2022,0.8852,12251,12513
20982,2022,2023,0.9153,12513,12143
20990,2015,2016,0.8647,68155,60601
20990,2016,2017,0.8766,60601,67102
20990,2017,2018,0.8376,67102,74164
20990,2018,2019,0.849,74164,70868
20990,2019,2020,0.82,70868,77901
20990,2020,2021,0.6568,77901,67749
20990,2021,2022,0.4178,67749,44477
20990,2022,2023,0.4114,44477,18373
20990,2023,2024,0.6432,18373,27414
21016,2015,2016,0.9467,77425,78786
21016,2016,2017,0.9403,78786,65395
21016,2017,2018,0.9,65395,47882
21016,2018,2019,0.7976,47882,45103
21016,2019,2020,0.7144,45103,51443
21016,2020,2021,0.8179,51443,51590
21016,2021,2022,0.8224,51590,43247
21016,2022,2023,0.8613,43247,37075
21016,2023,2024,0.8119,37075,27871
21091,2015,2016,0.6239,23967,12880
21091,2016,2017,0.6589,12880,24589
21091,2017,2018,0.624,24589,31337
21091,2018,2019,0.7771,31337,33466
21091,2019,2020,0.7464,33466,46361
21091,2020,2021,0.7843,46361,79080
21091,2021,2022,0.8094,79080,57575
21091,2022,2023,0.9155,57575,59532
21091,2023,2024,0.7048,59532,39384
21237,2020,2021,0.854,69044,109849
21237,2021,2022,0.8609,109849,68956
21237,2022,2023,0.8673,68956,144444
21237,2023,2024,0.9252,144444,180557
21350,2022,2023,0.8387,24143,36017
21350,2023,2024,0.8735,36017,29274
21431,2015,2016,0.7902,28562,30513
