cd_cvm,year_prev,year_curr,cosine_similarity,ticker,window_start,window_end,stock_return,ar_market_adjusted,alpha_i,beta_mkt,beta_smb,beta_hml,beta_mom,n_est_obs,n_event_days,alpha_ar_sum,alpha_ar_compound
17973,2017,2018,0.4531,COGN3,2019-06-21,2020-12-28,-0.5768169273122941,-0.7445520894393254,-0.0009196955754556569,1.2731583956585133,-0.09581542475752425,-0.2423147672584478,-0.49053761447905114,252,379,-0.31926105984542874,-0.40765644214165786
18376,2015,2016,0.975,ISAE4,2017-02-23,2018-09-05,-0.1242783348526282,-0.2373931105784176,0.0003866951924090231,0.3409999673682207,0.08754520457055996,0.1847822754626682,0.27193064982213766,252,379,-0.45579388377926244,-0.38559843455353215
18376,2016,2017,0.8778,ISAE4,2018-02-26,2019-09-05,0.4835066864784547,0.3170500914460632,-0.0006396298521785165,0.40160049432430833,-0.07466835291778176,0.20629919128573287,-0.05838269100314325,252,379,0.5223256671313564,0.6207612626317001
18376,2017,2018,0.7107,ISAE4,2019-02-28,2020-09-04,0.1036269430051812,0.0444399526662817,0.0004332551885229942,0.5254280985986173,0.06105150488120215,-0.08612185833786129,0.023034766528137143,252,379,-0.15350393254790343,-0.1716066913530524
18376,2020,2021,0.0805,ISAE4,2022-02-23,2023-08-29,0.0132052821128452,-0.0438979807815242,-8.243074137264923e-05,0.6366339968199217,-0.17714092640569112,0.37930767146771693,-0.11905318682361452,252,379,-0.1355056608923923,-0.1441561130477761
18376,2021,2022,0.0654,ISAE4,2023-02-23,2024-08-28,0.1157136425033769,-0.16080179945853,-0.00048295600312872904,0.503898619813817,-0.03856961638946871,0.27231080908486294,-0.030797965756807405,252,379,0.013673254947004401,-0.023121656538977797
18465,2015,2016,0.9488,UGPA3,2017-02-22,2018-09-04,-0.4117474302496328,-0.5010066541401524,-0.0003815852132138302,0.6007861015013537,-0.15841858576298096,-0.19190442431462879,0.001022290496832376,252,379,-0.407565353976897,-0.3672895822480515
18465,2016,2017,0.9252,UGPA3,2018-02-21,2019-09-02,-0.5772854596384008,-0.7466471303154415,-7.097962209284269e-05,0.8634660383443503,0.12607155056153593,-0.5441477242343709,-0.3486813335602549,252,379,-0.6890766777810333,-0.5394462261952545
18465,2017,2018,0.9189,UGPA3,2019-02-20,2020-08-27,-0.2887182300237703,-0.3309658661214538,-0.0015536534041882069,1.12411533118015,-0.1393725553750758,-0.3787324088578943,-0.7325834810864116,252,379,0.6220117400399593,0.654696700151816
18465,2020,2022,0.6999,UGPA3,2023-02-15,2024-08-22,0.7993897787948132,0.5660575038542883,0.000869221335984026,1.314393484055275,-0.3725131271533556,-0.16023783085462134,-0.4410115824209995,252,379,0.15965439982580815,0.11102425751857203
