cd_cvm,year_curr,ticker,window_start,window_end,TextChange,cosine_similarity,BHAR_raw,BHAR_ajustado
2453,2018,CMIG4,2019-04-01,2020-04-03,0.44420000000000004,0.5558,-0.3373674047505201,-0.3373674047505201
2453,2019,CMIG4,2020-04-01,2021-04-09,0.4383,0.5617,0.04852025496422363,0.04852025496422363
2453,2020,CMIG4,2021-03-30,2022-04-04,0.044300000000000006,0.9557,0.3868497627593859,0.3868497627593859
2453,2021,CMIG4,2022-03-29,2023-03-30,0.045599999999999974,0.9544,-0.1049992626695524,-0.1049992626695524
2453,2022,CMIG4,2023-03-27,2024-04-02,0.04800000000000004,0.952,-0.35769713298169725,-0.35769713298169725
2453,2023,CMIG4,2024-03-21,2025-03-25,0.04179999999999995,0.9582,0.34254670035242807,0.34254670035242807
2453,2024,CMIG4,2025-03-21,2026-03-25,0.029900000000000038,0.9701,-0.3418857606494887,-0.3418857606494887
2461,2014,CLSC4,2015-03-27,2016-04-07,0.20130000000000003,0.7987,-0.10746697945960204,-0.10746697945960204
2461,2017,CLSC4,2018-04-16,2019-05-10,0.11260000000000003,0.8874,0.3355201732340576,0.3355201732340576
2461,2018,CLSC4,2019-04-18,2020-05-05,0.07250000000000001,0.9275,-0.4345010013267663,-0.4345010013267663
2461,2019,CLSC4,2020-03-27,2021-04-08,0.05159999999999998,0.9484,-0.010744484613589678,-0.010744484613589678
2461,2020,CLSC4,2021-03-12,2022-03-17,0.06259999999999999,0.9374,0.3035705256425705,0.3035705256425705
2461,2021,CLSC4,2022-03-11,2023-03-14,0.03080000000000005,0.9692,-0.43451670048341584,-0.43451670048341584
2461,2022,CLSC4,2023-03-29,2024-04-04,0.03149999999999997,0.9685,0.2664692722339592,0.2664692722339592
2461,2023,CLSC4,2024-03-28,2025-04-01,0.03959999999999997,0.9604,-0.13961079683015987,-0.13961079683015987
2577,2011,CESP6,2012-03-22,2013-04-03,0.14390000000000003,0.8561,-0.5382742504087131,-0.5382742504087131
2577,2012,CESP6,2013-03-22,2014-03-27,0.057699999999999974,0.9423,0.7124023708283036,0.7124023708283036
2577,2013,CESP6,2014-03-21,2015-03-27,0.051000000000000045,0.949,-0.2617413611331215,-0.2617413611331215
2577,2014,CESP6,2015-03-27,2016-04-07,0.042200000000000015,0.9578,-0.215534514403531,-0.215534514403531
2577,2015,CESP6,2016-03-24,2017-03-28,0.07809999999999995,0.9219,0.0010653186431344164,0.0010653186431344164
2577,2016,CESP6,2017-03-24,2018-04-04,0.0524,0.9476,-0.22777257928560535,-0.22777257928560535
2577,2017,CESP6,2018-03-21,2019-04-01,0.055499999999999994,0.9445,0.889086751058773,0.889086751058773
2577,2018,CESP6,2019-03-22,2020-03-26,0.11550000000000005,0.8845,-0.2636370972517328,-0.2636370972517328
3980,2012,GGBR4,2013-02-21,2014-02-24,0.24170000000000003,0.7583,0.06937103993949889,0.06937103993949889
3980,2013,GGBR4,2014-02-21,2015-03-03,0.04269999999999996,0.9573,-0.3865285048169047,-0.3865285048169047
3980,2018,GGBR4,2019-02-21,2020-02-28,0.8875,0.1125,0.04667812185369713,0.04667812185369713
3980,2019,GGBR4,2020-02-19,2021-03-01,0.19210000000000005,0.8079,0.44314424936822183,0.44314424936822183
3980,2022,GGBR4,2023-03-01,2024-03-06,0.28069999999999995,0.7193,-0.5495607537104499,-0.5495607537104499
3980,2023,GGBR4,2024-02-20,2025-02-19,0.14770000000000005,0.8523,0.5103643762038681,0.5103643762038681
3980,2024,GGBR4,2025-02-24,2026-03-02,0.1058,0.8942,0.011513616406151117,0.011513616406151117
4030,2013,CSNA3,2014-02-28,2015-03-10,0.04949999999999999,0.9505,-0.5578566229569057,-0.5578566229569057
4030,2014,CSNA3,2015-03-12,2016-03-22,0.047799999999999954,0.9522,1.548879029254627,1.548879029254627
4030,2015,CSNA3,2016-11-14,2017-11-21,0.2037,0.7963,-0.5838452410391297,-0.5838452410391297
4030,2016,CSNA3,2017-10-30,2018-11-08,0.1724,0.8276,-0.36615657391460443,-0.36615657391460443
4030,2017,CSNA3,2018-04-06,2019-04-16,0.07940000000000003,0.9206,0.8961687881650968,0.8961687881650968
4030,2018,CSNA3,2019-02-20,2020-02-27,0.05920000000000003,0.9408,0.07613745200982791,0.07613745200982791
4030,2019,CSNA3,2020-03-04,2021-03-11,0.05569999999999997,0.9443,2.577852339249685,2.577852339249685
4030,2020,CSNA3,2021-02-22,2022-02-23,0.09440000000000004,0.9056,-0.8168100296629746,-0.8168100296629746
4030,2021,CSNA3,2022-03-09,2023-03-10,0.06469999999999998,0.9353,-0.3361036044853829,-0.3361036044853829
4030,2022,CSNA3,2023-03-16,2024-03-21,0.04510000000000003,0.9549,-0.14748877165053031,-0.14748877165053031
4030,2023,CSNA3,2024-03-06,2025-03-10,0.02749999999999997,0.9725,-0.3432860898395502,-0.3432860898395502
4030,2024,CSNA3,2025-03-12,2026-03-16,0.062000000000000055,0.938,-0.21258459142558372,-0.21258459142558372
4057,2011,CRUZ3,2012-02-13,2013-02-25,0.13160000000000005,0.8684,-0.03743631369698541,-0.03743631369698541
4057,2012,CRUZ3,2013-02-07,2014-02-12,0.12680000000000002,0.8732,-0.4896632787244626,-0.4896632787244626
4170,2011,VALE3,2012-06-28,2013-07-10,0.22970000000000002,0.7703,-0.2063799710486922,-0.2063799710486922
4170,2012,VALE3,2013-03-14,2014-03-19,0.28600000000000003,0.714,0.11828421714772253,0.11828421714772253
4170,2013,VALE3,2014-03-17,2015-03-23,0.29400000000000004,0.706,-0.43459712965490116,-0.43459712965490116
4170,2014,VALE3,2015-02-26,2016-03-08,0.24,0.76,-0.15155715564549677,-0.15155715564549677
4170,2015,VALE3,2016-02-25,2017-02-24,0.43089999999999995,0.5691,0.3972523949452773,0.3972523949452773
4170,2016,VALE3,2017-02-23,2018-03-07,0.19110000000000005,0.8089,-0.33746857460449964,-0.33746857460449964
4170,2017,VALE3,2018-02-27,2019-03-08,0.20350000000000001,0.7965,-0.3761128331830831,-0.3761128331830831
4170,2018,VALE3,2019-04-18,2020-04-24,0.5923,0.4077,-0.3151026798176919,-0.3151026798176919
4170,2019,VALE3,2020-03-02,2021-03-09,0.35109999999999997,0.6489,1.3427935585485256,1.3427935585485256
4170,2020,VALE3,2021-02-25,2022-03-02,0.18220000000000003,0.8178,-0.44592874734254506,-0.44592874734254506
4170,2021,VALE3,2022-02-24,2023-03-01,0.1876,0.8124,-0.020345966790348724,-0.020345966790348724
4170,2022,VALE3,2023-02-16,2024-02-26,0.2047,0.7953,-0.41179339204021126,-0.41179339204021126
4170,2023,VALE3,2024-02-22,2025-02-21,0.3224,0.6776,0.34809543841539603,0.34809543841539603
4170,2024,VALE3,2025-03-17,2026-03-19,0.2349,0.7651,0.23515952200252888,0.23515952200252888
4820,2012,BRKM5,2013-02-07,2014-02-12,0.06430000000000002,0.9357,0.3042025881840058,0.3042025881840058
4820,2013,BRKM5,2014-03-17,2015-03-23,0.06120000000000003,0.9388,-0.42994991271199245,-0.42994991271199245
4820,2014,BRKM5,2015-02-12,2016-02-25,0.06830000000000003,0.9317,1.9976972799675674,1.9976972799675674
4820,2015,BRKM5,2016-02-18,2017-02-17,0.07820000000000005,0.9218,-0.3568787817705471,-0.3568787817705471
4820,2016,BRKM5,2017-08-15,2018-08-23,0.10360000000000003,0.8964,-0.3412753991664176,-0.3412753991664176
4820,2017,BRKM5,2018-03-29,2019-04-09,0.07630000000000003,0.9237,-0.18431738116585983,-0.18431738116585983
4820,2018,BRKM5,2019-03-13,2020-03-17,0.06420000000000003,0.9358,-0.7290088975230367,-0.7290088975230367
4820,2019,BRKM5,2020-04-03,2021-04-13,0.09299999999999997,0.907,0.9169017967194382,0.9169017967194382
4820,2020,BRKM5,2021-03-10,2022-03-15,0.10970000000000002,0.8903,-0.036400725870346595,-0.036400725870346595
4820,2021,BRKM5,2022-03-16,2023-03-17,0.07589999999999997,0.9241,-0.7269767605890958,-0.7269767605890958
4820,2022,BRKM5,2023-03-23,2024-03-28,0.08830000000000005,0.9117,1.516559698411052,1.516559698411052
4820,2023,BRKM5,2024-07-01,2025-07-04,0.0726,0.9274,-0.4243286824086664,-0.4243286824086664
4820,2024,BRKM5,2025-02-27,2026-03-05,0.05469999999999997,0.9453,-0.0708519094731449,-0.0708519094731449
5410,2011,WEGE3,2012-02-15,2013-02-27,0.5063,0.4937,0.3946126384609361,0.3946126384609361
5410,2012,WEGE3,2013-02-27,2014-02-28,0.4548,0.5452,0.017163668946886368,0.017163668946886368
5410,2013,WEGE3,2014-02-26,2015-03-06,0.3406,0.6594,-0.12587471777784176,-0.12587471777784176
5410,2014,WEGE3,2015-02-25,2016-03-07,0.4597,0.5403,-0.32572192866616445,-0.32572192866616445
5410,2015,WEGE3,2016-02-24,2017-02-23,0.35519999999999996,0.6448,0.03808799265806129,0.03808799265806129
5410,2016,WEGE3,2017-02-22,2018-03-06,0.45130000000000003,0.5487,0.05067197997517914,0.05067197997517914
5410,2017,WEGE3,2018-02-28,2019-03-11,0.5244,0.4756,-0.24772029254231454,-0.24772029254231454
5410,2018,WEGE3,2019-04-10,2020-04-15,0.3809,0.6191,0.8353050153503148,0.8353050153503148
5410,2019,WEGE3,2020-02-19,2021-03-01,0.4346,0.5654,-0.01918317557209326,-0.01918317557209326
5410,2020,WEGE3,2021-02-24,2022-02-25,0.34819999999999995,0.6518,-0.5769692348375959,-0.5769692348375959
