cd_cvm,year_prev,year_curr,cosine_similarity,chars_prev,chars_curr,ticker,event_date,window_start,window_end,stock_return,ibov_return,abnormal_return
13986,2021,2022,0.9632,290070,278350,SUZB3,2023-02-28,2023-02-28,2024-03-05,0.22685379136992045,0.2207734099620584,0.0060803814078620455
13986,2022,2023,0.9591,278350,273650,SUZB3,2024-02-28,2024-02-28,2025-02-27,-0.003659811781108413,-0.04115441053823099,0.03749459875712258
13986,2023,2024,0.9751,273650,274607,SUZB3,2025-02-12,2025-02-12,2026-02-18,-0.013282732447817747,0.49554587502304415,-0.5088286074708619
14311,2015,2016,0.8136,289123,163642,CPLE3,2017-03-28,2017-03-28,2018-04-06,-0.10113237016790311,0.31218795661230714,-0.41332032678021025
14311,2016,2017,0.9624,163642,139503,CPLE3,2018-05-14,2018-05-14,2019-05-23,0.9268518518518516,0.10181411506615046,0.8250377367857011
14311,2017,2018,0.7334,139503,325757,CPLE3,2019-03-28,2019-03-28,2020-04-01,0.7453968253968255,-0.24814602219285442,0.9935428475896799
14311,2018,2019,0.9865,325757,308157,CPLE3,2020-03-25,2020-03-25,2021-04-01,0.20719341878706699,0.5376216870874304,-0.3304282683003634
14311,2019,2020,0.981,308157,350652,CPLE3,2021-05-05,2021-05-05,2022-05-10,0.08148148148148149,-0.13762034932794398,0.21910183080942547
14311,2020,2021,0.9775,350652,334303,CPLE3,2022-03-22,2022-03-22,2023-03-23,-0.15417867435158505,-0.16496714829161907,0.010788473940034016
14311,2021,2022,0.3424,334303,1082,CPLE3,2023-03-21,2023-03-21,2024-03-26,0.4744897959183674,0.25609276132142256,0.21839703459694482
14311,2022,2023,0.3424,1082,326092,CPLE3,2024-02-29,2024-02-29,2025-02-28,-0.02941176470588236,-0.04821678062055801,0.01880501591467565
14311,2023,2024,0.9803,326092,277416,CPLE3,2025-02-27,2025-02-27,2026-03-05,0.5962800875273522,0.44603640927776955,0.15024367824958262
14320,2015,2016,0.9822,200762,219603,USIM5,2017-02-17,2017-02-17,2018-03-01,1.165137614678899,0.2602181718776615,0.9049194428012375
14320,2016,2017,0.9797,219603,214206,USIM5,2018-02-09,2018-02-09,2019-02-20,-0.1736420302760464,0.1934037258942356,-0.367045756170282
14320,2017,2018,0.9804,214206,203967,USIM5,2019-02-15,2019-02-15,2020-02-20,0.006382978723404209,0.1749308465822057,-0.1685478678588015
14320,2018,2019,0.9887,203967,204148,USIM5,2020-02-14,2020-02-14,2021-02-24,0.7414141414141413,0.011252597684749288,0.730161543729392
