CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
021300,2013Q1,27282,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2013Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002201920000000000000000.pdf.pdf', 'size_bytes': 1360462}]",ALIANSCE SHOPPING CENTERS S.A.,2013-03-31,
021300,2013Q2,30537,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2013Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00002401920000000000000000.pdf.pdf', 'size_bytes': 1327265}]",ALIANSCE SHOPPING CENTERS S.A.,2013-06-30,
021300,2013Q3,32737,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2013Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000701920000000000000000.pdf.pdf', 'size_bytes': 2202217}]",ALIANSCE SHOPPING CENTERS S.A.,2013-09-30,
021300,2014Q1,37312,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2014Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000501930000000000000000.pdf.pdf', 'size_bytes': 443981}]",ALIANSCE SHOPPING CENTERS S.A.,2014-03-31,
021300,2014Q2,40487,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2014Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00000501930000000000000000.pdf.pdf', 'size_bytes': 506517}]",ALIANSCE SHOPPING CENTERS S.A.,2014-06-30,
021300,2014Q3,42246,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2014Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00001301930000000000000000.pdf.pdf', 'size_bytes': 374979}]",ALIANSCE SHOPPING CENTERS S.A.,2014-09-30,
021300,2015Q1,46510,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2015Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121201930000000000000000.pdf.pdf', 'size_bytes': 2005547}]",ALIANSCE SHOPPING CENTERS S.A.,2015-03-31,
021300,2015Q2,49861,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2015Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 2024347}]",ALIANSCE SHOPPING CENTERS S.A.,2015-06-30,
021300,2015Q3,51342,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2015Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122101930000000000000000.pdf.pdf', 'size_bytes': 1839996}]",ALIANSCE SHOPPING CENTERS S.A.,2015-09-30,
021300,2016Q1,55876,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2016Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 1950995}]",ALIANSCE SHOPPING CENTERS S.A.,2016-03-31,
021300,2016Q2,58563,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2016Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 2147814}]",ALIANSCE SHOPPING CENTERS S.A.,2016-06-30,
021300,2016Q3,60410,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2016Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00121701930000000000000000.pdf.pdf', 'size_bytes': 2173379}]",ALIANSCE SHOPPING CENTERS S.A.,2016-09-30,
021300,2017Q1,65151,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2017Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122401930000000000000000.pdf.pdf', 'size_bytes': 2095614}]",ALIANSCE SHOPPING CENTERS S.A.,2017-03-31,
021300,2017Q2,67691,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet_v11\\Temp\\files\\00121301930000000000000000.pdf.pdf', 'size_bytes': 1845790}]",ALIANSCE SHOPPING CENTERS S.A.,2017-06-30,
021300,2017Q3,69596,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet_v11\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 1750409}]",ALIANSCE SHOPPING CENTERS S.A.,2017-09-30,
021300,2018Q1,73746,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122001920000000000000000.pdf.pdf', 'size_bytes': 3359215}]",ALIANSCE SHOPPING CENTERS S.A.,2018-03-31,
021300,2018Q2,76814,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00121701920000000000000000.pdf.pdf', 'size_bytes': 3414219}]",ALIANSCE SHOPPING CENTERS S.A.,2018-06-30,
021300,2018Q3,78830,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13003\\Temp\\files\\00121401920000000000000000.pdf.pdf', 'size_bytes': 3115761}]",ALIANSCE SHOPPING CENTERS S.A.,2018-09-30,
021300,2019Q1,82918,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121901920000000000000000.pdf.pdf', 'size_bytes': 3043744}]",ALIANSCE SHOPPING CENTERS S.A.,2019-03-31,
021300,2019Q2,85670,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\021300\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00121601920000000000000000.pdf.pdf', 'size_bytes': 3132630}]",ALIANSCE SHOPPING CENTERS S.A.,2019-06-30,
022357,2011Q1,8007,1,largest_attachment_fallback_content_filtered,"[{'path': 'data\\raw\\itr\\022357\\2011Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Arquivos de programas\\CVM\\EmpresasNet\\Temp\\files\\00000501930000000000000000.pdf.pdf', 'size_bytes': 234445}]",ALLOS S.A.,2011-03-31,
