CD_CVM,QUARTER_LABEL,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA,DT_REFER,error
014826,2016Q3,60223,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2016Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 482078}]",CIA BRASILEIRA DE DISTRIBUICAO,2016-09-30,
014826,2017Q1,64706,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2017Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125301920000000000000000.pdf.pdf', 'size_bytes': 1971325}]",CIA BRASILEIRA DE DISTRIBUICAO,2017-03-31,
014826,2017Q2,67309,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126601930000000000000000.pdf.pdf', 'size_bytes': 416441}]",CIA BRASILEIRA DE DISTRIBUICAO,2017-06-30,
014826,2017Q3,69294,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122201920000000000000000.pdf.pdf', 'size_bytes': 410162}]",CIA BRASILEIRA DE DISTRIBUICAO,2017-09-30,
014826,2018Q1,73537,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00121701930000000000000000.pdf.pdf', 'size_bytes': 442850}]",CIA BRASILEIRA DE DISTRIBUICAO,2018-03-31,
014826,2018Q2,76465,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00122301930000000000000000.pdf.pdf', 'size_bytes': 448241}]",CIA BRASILEIRA DE DISTRIBUICAO,2018-06-30,
014826,2018Q3,78292,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13003\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 463215}]",CIA BRASILEIRA DE DISTRIBUICAO,2018-09-30,
014826,2019Q1,82952,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121401920000000000000000.pdf.pdf', 'size_bytes': 1083719}]",CIA BRASILEIRA DE DISTRIBUICAO,2019-03-31,
014826,2019Q2,85567,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15000\\Temp\\files\\00121301920000000000000000.pdf.pdf', 'size_bytes': 14503656}]",CIA BRASILEIRA DE DISTRIBUICAO,2019-06-30,
014826,2019Q3,88899,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2019Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121501920000000000000000.pdf.pdf', 'size_bytes': 1187265}]",CIA BRASILEIRA DE DISTRIBUICAO,2019-09-30,
014826,2020Q1,93073,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2020Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121701920000000000000000.pdf.pdf', 'size_bytes': 4415825}]",CIA BRASILEIRA DE DISTRIBUICAO,2020-03-31,
014826,2020Q2,95138,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2020Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121801920000000000000000.pdf.pdf', 'size_bytes': 9633419}]",CIA BRASILEIRA DE DISTRIBUICAO,2020-06-30,
014826,2020Q3,97930,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2020Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121601920000000000000000.pdf.pdf', 'size_bytes': 10906294}]",CIA BRASILEIRA DE DISTRIBUICAO,2020-09-30,
014826,2021Q1,103441,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2021Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 2635128}]",CIA BRASILEIRA DE DISTRIBUICAO,2021-03-31,
014826,2021Q2,106764,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2021Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17001\\Temp\\files\\00121601920000000000000000.pdf.pdf', 'size_bytes': 2457313}]",CIA BRASILEIRA DE DISTRIBUICAO,2021-06-30,
014826,2021Q3,109378,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2021Q3\\notas_explicativas.pdf', 'original_filename': 'GPA 3T21_vfinal.pdf', 'size_bytes': 2912998}]",CIA BRASILEIRA DE DISTRIBUICAO,2021-09-30,
014826,2022Q1,114276,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2022Q1\\notas_explicativas.pdf', 'original_filename': '1ITR_CBD_2022_CVM_pós reunião COAUD.pdf', 'size_bytes': 1972954}]",CIA BRASILEIRA DE DISTRIBUICAO,2022-03-31,
014826,2022Q2,118731,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2022Q2\\notas_explicativas.pdf', 'original_filename': '2ITR_CBD_2022_CVM_final.pdf', 'size_bytes': 2014131}]",CIA BRASILEIRA DE DISTRIBUICAO,2022-06-30,
014826,2022Q3,121319,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2022Q3\\notas_explicativas.pdf', 'original_filename': '3ITR_CBD_2022_CVM.pdf', 'size_bytes': 2018847}]",CIA BRASILEIRA DE DISTRIBUICAO,2022-09-30,
014826,2023Q1,125689,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2023Q1\\notas_explicativas.pdf', 'original_filename': '1_ITR_2023_CVM_Completo_CBD_Final.pdf', 'size_bytes': 1583069}]",CIA BRASILEIRA DE DISTRIBUICAO,2023-03-31,
014826,2023Q2,129236,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2023Q2\\notas_explicativas.pdf', 'original_filename': '2ITR_CBD_2023_CVM_SM.pdf', 'size_bytes': 1995001}]",CIA BRASILEIRA DE DISTRIBUICAO,2023-06-30,
014826,2023Q3,131681,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2023Q3\\notas_explicativas.pdf', 'original_filename': '3ITR_CBD_2023_CVM_final.pdf', 'size_bytes': 1694250}]",CIA BRASILEIRA DE DISTRIBUICAO,2023-09-30,
014826,2024Q1,139692,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2024Q1\\notas_explicativas.pdf', 'original_filename': '1ITR_CBD_2024_CVM.pdf', 'size_bytes': 1840551}]",CIA BRASILEIRA DE DISTRIBUICAO,2024-03-31,
014826,2024Q2,140437,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2024Q2\\notas_explicativas.pdf', 'original_filename': '2ITR_CBD_2024_CVM_v2.pdf', 'size_bytes': 1844088}]",CIA BRASILEIRA DE DISTRIBUICAO,2024-06-30,
014826,2024Q3,142572,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014826\\2024Q3\\notas_explicativas.pdf', 'original_filename': '3ITR_2024_2024_CVM.pdf', 'size_bytes': 1852256}]",CIA BRASILEIRA DE DISTRIBUICAO,2024-09-30,
002453,2015Q1,47525,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2015Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00129101930000000000000000.pdf.pdf', 'size_bytes': 2582078}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2015-03-31,
002453,2015Q2,50137,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2015Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\empresasNet_Rede\\Temp\\files\\00123101930000000000000000.pdf.pdf', 'size_bytes': 3815217}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2015-06-30,
002453,2015Q3,51894,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2015Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123701930000000000000000.pdf.pdf', 'size_bytes': 3121593}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2015-09-30,
002453,2016Q1,64532,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2016Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00127001990000000000000000.pdf.pdf', 'size_bytes': 4030856}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2016-03-31,
002453,2016Q2,64533,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2016Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126401990000000000000000.pdf.pdf', 'size_bytes': 4135559}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2016-06-30,
002453,2016Q3,64534,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2016Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00129901930000000000000000.pdf.pdf', 'size_bytes': 3645631}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2016-09-30,
002453,2017Q1,65747,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2017Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00130901930000000000000000.pdf.pdf', 'size_bytes': 2936613}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2017-03-31,
002453,2017Q2,67929,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125301930000000000000000.pdf.pdf', 'size_bytes': 3226814}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2017-06-30,
002453,2017Q3,70139,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126301930000000000000000.pdf.pdf', 'size_bytes': 3183014}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2017-09-30,
002453,2018Q1,74836,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00126701930000000000000000.pdf.pdf', 'size_bytes': 2999639}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018-03-31,
002453,2018Q2,79571,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00124401930000000000000000.pdf.pdf', 'size_bytes': 1210136}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018-06-30,
002453,2018Q3,79541,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00124501930000000000000000.pdf.pdf', 'size_bytes': 1241261}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2018-09-30,
002453,2019Q1,83796,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00127601930000000000000000.pdf.pdf', 'size_bytes': 3172856}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-03-31,
002453,2019Q2,86823,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00122201930000000000000000.pdf.pdf', 'size_bytes': 3535508}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-06-30,
002453,2019Q3,89621,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2019Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121201930000000000000000.pdf.pdf', 'size_bytes': 1156198}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2019-09-30,
002453,2020Q1,93222,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121601930000000000000000.pdf.pdf', 'size_bytes': 3084345}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-03-31,
002453,2020Q2,96201,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 3531714}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-06-30,
002453,2020Q3,98558,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2020Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121901930000000000000000.pdf.pdf', 'size_bytes': 3712327}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2020-09-30,
002453,2021Q1,104325,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\002453\\2021Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 2955524}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-03-31,
002453,2021Q2,108005,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2021Q2\\notas_explicativas.pdf', 'original_filename': 'Cemig H 2T_2021 Notas explicativas.pdf', 'size_bytes': 3310658}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-06-30,
002453,2021Q3,109865,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2021Q3\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas.pdf', 'size_bytes': 3450969}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2021-09-30,
002453,2022Q1,115221,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2022Q1\\notas_explicativas.pdf', 'original_filename': 'Cemig H 1T2022-Notas explicativas.pdf', 'size_bytes': 2132159}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022-03-31,
002453,2022Q2,119839,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2022Q2\\notas_explicativas.pdf', 'original_filename': 'Cemig H 2T2022-Notas explicativas.pdf', 'size_bytes': 2233798}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022-06-30,
002453,2022Q3,121961,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2022Q3\\notas_explicativas.pdf', 'original_filename': 'Cemig H 3T2022-Notas Explicativas.pdf', 'size_bytes': 2202773}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2022-09-30,
002453,2023Q1,125780,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2023Q1\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 1T2023.pdf', 'size_bytes': 1774004}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023-03-31,
002453,2023Q2,129725,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2023Q2\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 2T2023.pdf', 'size_bytes': 1996506}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023-06-30,
002453,2023Q3,132153,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2023Q3\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 3T2023.pdf', 'size_bytes': 2075504}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2023-09-30,
002453,2024Q1,137088,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2024Q1\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 1T2024.pdf', 'size_bytes': 1844622}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024-03-31,
002453,2024Q2,140962,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2024Q2\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 2T2024.pdf', 'size_bytes': 2130693}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024-06-30,
002453,2024Q3,143126,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\002453\\2024Q3\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas Cemig H 3T24.pdf', 'size_bytes': 2812219}]",CIA ENERGETICA DE MINAS GERAIS - CEMIG,2024-09-30,
014761,2015Q1,46596,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2015Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122601930000000000000000.pdf.pdf', 'size_bytes': 671413}]",CIA HERING,2015-03-31,
014761,2015Q2,49470,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2015Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123801930000000000000000.pdf.pdf', 'size_bytes': 667451}]",CIA HERING,2015-06-30,
014761,2015Q3,51187,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2015Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00125301920000000000000000.pdf.pdf', 'size_bytes': 462740}]",CIA HERING,2015-09-30,
014761,2016Q1,55341,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2016Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123001920000000000000000.pdf.pdf', 'size_bytes': 490892}]",CIA HERING,2016-03-31,
014761,2016Q2,58327,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2016Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123501930000000000000000.pdf.pdf', 'size_bytes': 600660}]",CIA HERING,2016-06-30,
014761,2016Q3,60211,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2016Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123101920000000000000000.pdf.pdf', 'size_bytes': 433306}]",CIA HERING,2016-09-30,
014761,2017Q1,64480,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2017Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00121601920000000000000000.pdf.pdf', 'size_bytes': 741076}]",CIA HERING,2017-03-31,
014761,2017Q2,67476,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00121801920000000000000000.pdf.pdf', 'size_bytes': 617487}]",CIA HERING,2017-06-30,
014761,2017Q3,69285,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00122501920000000000000000.pdf.pdf', 'size_bytes': 550262}]",CIA HERING,2017-09-30,
014761,2018Q1,73544,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00123401920000000000000000.pdf.pdf', 'size_bytes': 953376}]",CIA HERING,2018-03-31,
014761,2018Q2,76510,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00123301930000000000000000.pdf.pdf', 'size_bytes': 394300}]",CIA HERING,2018-06-30,
014761,2018Q3,78568,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2018Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13002\\Temp\\files\\00124801930000000000000000.pdf.pdf', 'size_bytes': 399357}]",CIA HERING,2018-09-30,
014761,2019Q1,82405,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2019Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00123501920000000000000000.pdf.pdf', 'size_bytes': 431091}]",CIA HERING,2019-03-31,
014761,2019Q2,85980,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2019Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15001\\Temp\\files\\00123001920000000000000000.pdf.pdf', 'size_bytes': 482434}]",CIA HERING,2019-06-30,
014761,2019Q3,88966,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2019Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00123401930000000000000000.pdf.pdf', 'size_bytes': 708077}]",CIA HERING,2019-09-30,
014761,2020Q1,93501,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2020Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121201930000000000000000.pdf.pdf', 'size_bytes': 686068}]",CIA HERING,2020-03-31,
014761,2020Q2,96032,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2020Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121301920000000000000000.pdf.pdf', 'size_bytes': 1157282}]",CIA HERING,2020-06-30,
014761,2020Q3,98041,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2020Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121501920000000000000000.pdf.pdf', 'size_bytes': 1970959}]",CIA HERING,2020-09-30,
014761,2021Q1,103901,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2021Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17001\\Temp\\files\\00121701920000000000000000.pdf.pdf', 'size_bytes': 2877464}]",CIA HERING,2021-03-31,
014761,2021Q2,107302,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014761\\2021Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17001\\Temp\\files\\00121801920000000000000000.pdf.pdf', 'size_bytes': 1978089}]",CIA HERING,2021-06-30,
014761,2021Q3,109854,1,notes_filename_match,"[{'path': 'data\\raw\\itr\\014761\\2021Q3\\notas_explicativas.pdf', 'original_filename': 'Notas explicativas_30.09.2021.pdf', 'size_bytes': 1271080}]",CIA HERING,2021-09-30,
014311,2015Q1,47232,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2015Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120601930000000000000000.pdf.pdf', 'size_bytes': 595221}]",CIA PARANAENSE DE ENERGIA - COPEL,2015-03-31,
014311,2015Q2,49878,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2015Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120701930000000000000000.pdf.pdf', 'size_bytes': 850483}]",CIA PARANAENSE DE ENERGIA - COPEL,2015-06-30,
014311,2015Q3,51536,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2015Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00120801930000000000000000.pdf.pdf', 'size_bytes': 791951}]",CIA PARANAENSE DE ENERGIA - COPEL,2015-09-30,
014311,2016Q1,56176,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2016Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121501930000000000000000.pdf.pdf', 'size_bytes': 685526}]",CIA PARANAENSE DE ENERGIA - COPEL,2016-03-31,
014311,2016Q2,58808,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2016Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122001930000000000000000.pdf.pdf', 'size_bytes': 634600}]",CIA PARANAENSE DE ENERGIA - COPEL,2016-06-30,
014311,2016Q3,60659,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2016Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121801930000000000000000.pdf.pdf', 'size_bytes': 680408}]",CIA PARANAENSE DE ENERGIA - COPEL,2016-09-30,
014311,2017Q1,75879,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2017Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122601930000000000000000.pdf.pdf', 'size_bytes': 660274}]",CIA PARANAENSE DE ENERGIA - COPEL,2017-03-31,
014311,2017Q2,75880,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2017Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122701930000000000000000.pdf.pdf', 'size_bytes': 734095}]",CIA PARANAENSE DE ENERGIA - COPEL,2017-06-30,
014311,2017Q3,75881,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2017Q3\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122801930000000000000000.pdf.pdf', 'size_bytes': 761809}]",CIA PARANAENSE DE ENERGIA - COPEL,2017-09-30,
014311,2018Q1,74822,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2018Q1\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122301930000000000000000.pdf.pdf', 'size_bytes': 610649}]",CIA PARANAENSE DE ENERGIA - COPEL,2018-03-31,
014311,2018Q2,77306,1,largest_attachment_fallback,"[{'path': 'data\\raw\\itr\\014311\\2018Q2\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13003\\Temp\\files\\00122501930000000000000000.pdf.pdf', 'size_bytes': 697952}]",CIA PARANAENSE DE ENERGIA - COPEL,2018-06-30,
