CD_CVM,DENOM_CIA,fiscal_year,period_end_date,filing_date,ID_DOC,source
21016,YDUQS PARTICIPACOES S.A.,2013,2013-12-31,2014-03-25,35514,history_extension
21016,YDUQS PARTICIPACOES S.A.,2014,2014-12-31,2015-03-19,45097,history_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2010,2010-12-31,2012-02-27,14558,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2011,2011-12-31,2012-03-23,15320,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2012,2012-12-31,2013-03-26,25364,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2013,2013-12-31,2014-04-01,36037,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2014,2014-12-31,2015-03-23,45163,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2015,2015-12-31,2016-03-28,54530,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2016,2016-12-31,2017-03-17,63306,ibx_extension
20168,ÓLEO E GÁS PARTICIPAÇÕES S.A.,2017,2017-12-31,2018-03-07,72067,ibx_extension
