CD_CVM,company_name,fiscal_year,total_assets,net_revenue,net_income,total_equity,total_liabilities,ln_total_assets,ln_net_revenue,leverage,roa,roe,past_12m_return
8451,MARCOPOLO S.A.,2015,5038863.0,2739132.0,89083.0,1862183.0,3176680.0,15.432691019359023,14.823151639855066,0.6304358741247778,0.017679186753043297,0.047837940739443974,-0.468390804743551
8451,MARCOPOLO S.A.,2016,4968269.0,2574093.0,222546.0,1868517.0,3099752.0,15.418582047667423,14.761007797021648,0.6239098567327976,0.04479346830857991,0.11910301056934457,0.385165371934594
8451,MARCOPOLO S.A.,2017,4732252.0,2875993.0,82112.0,1928612.0,2803640.0,15.369911757100317,14.87190856388409,0.5924536563141608,0.017351569612100118,0.04257569692607948,0.5647058823529412
8451,MARCOPOLO S.A.,2018,5147704.0,4197468.0,190947.0,2134631.0,3013073.0,15.45406134798758,15.249992044319306,0.5853236705140777,0.03709362465285494,0.08945199427910491,0.1784296766371638
8451,MARCOPOLO S.A.,2019,5193678.0,4314534.0,212029.0,2358412.0,2835266.0,15.462952674673922,15.27749988130274,0.5459071586648229,0.040824440791285097,0.08990329085842508,0.11940298521185122
8451,MARCOPOLO S.A.,2020,5860911.0,3589662.0,90707.0,2607996.0,3252915.0,15.583815610221277,15.093568605614205,0.5550186651870332,0.015476604234392913,0.03478034475512999,-0.2913580247283767
8451,MARCOPOLO S.A.,2021,6654524.0,3499439.0,358372.0,2956231.0,3698293.0,15.710807482084256,15.068113227898229,0.5557562043506042,0.05385388947428847,0.1212259799724717,0.04452054818052176
8451,MARCOPOLO S.A.,2022,7395350.0,5415618.0,436802.0,3204773.0,4190577.0,15.816361982283581,15.504797559329011,0.566650259960651,0.05906441209679055,0.1362973290151908,0.03663003675047327
8451,MARCOPOLO S.A.,2023,7959303.0,6683218.0,810811.0,3587709.0,4371594.0,15.889851991172648,15.715110166041987,0.5492433194213111,0.10186959838066223,0.2259968687538482,2.0652173921028356
8451,MARCOPOLO S.A.,2024,9441753.0,8593837.0,1222377.0,4082336.0,5359417.0,16.06065222003427,15.966555876416239,0.56762944338832,0.1294650474334586,0.299430767090215,0.28720930233807485
8656,METALURGICA GERDAU S.A.,2015,70218773.0,43581241.0,-5028973.0,30472262.0,39746511.0,18.067126254897666,17.590137363440608,0.5660382445019368,-0.0716186396478332,-0.1650344500188401,-0.8372549019046098
8656,METALURGICA GERDAU S.A.,2016,54758969.0,37651667.0,-3165249.0,23354348.0,31404621.0,17.818451730595886,17.443887787458433,0.5735064332566232,-0.05780329794010548,-0.13553146506166647,2.3205479770708246
8656,METALURGICA GERDAU S.A.,2017,50351780.0,36917619.0,-404612.0,23342353.0,27009427.0,17.734544529036235,17.424199474728407,0.5364145418493647,-0.00803570400093105,-0.017333813776186147,0.2669584243129455
8656,METALURGICA GERDAU S.A.,2018,51344416.0,46159478.0,2240690.0,25372471.0,25971945.0,17.75406674451148,17.647612871607976,0.5058377721152774,0.0436403834060553,0.08831185579047464,0.25270758104498103
8656,METALURGICA GERDAU S.A.,2019,54048736.0,39644010.0,1196725.0,27227253.0,26821483.0,17.80539671602211,17.495450422753684,0.49624625819186596,0.022141590878276968,0.04395320379914933,0.3015427768947383
